ID,Name,Host ID,Host Name,Host Since,Host Location,Host Response Time,Host Response Rate,Host Acceptance Rate,Host Is Superhost,Host Listings Count,Host Has Profile Pic,Host Identity Verified,City,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Bed Type,Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Number Of Reviews,First Review,Last Review,Instant Bookable,Cancellation Policy,Reviews Per Month,City Bins,superhost_Yes,verified_Yes,property_Apartment,property_Bed & Breakfast,property_Boat,property_Condominium,property_House,property_Loft,property_Townhouse,property_Villa,room_Entire home/apt,room_Private room,room_Shared room,bed_Airbed,bed_Couch,bed_Futon,bed_Pull-out Sofa,bed_Real Bed,instabook_Yes,cancel_flexible,cancel_moderate,cancel_strict,cancel_super_strict_30,citybins_Boston,citybins_Brookline,citybins_Cambridge,citybins_Charlestown,citybins_Jamaica Plain,citybins_Other,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Guests Not Included,Guests per Bed,Accommodates per Bathroom
9273395,Spectacular Beacon Hill 1 bedroom,814298,Brent,7/12/2014,"Boston, Massachusetts, United States",within a few hours,0.98,0.66,No,22,Yes,Yes,Boston,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,210.0,500.0,100.0,1,0,2,7,12/22/2018,8/15/2019,No,strict,0.81,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.6625,10.0,8.875,10.0,8.5,10.0,8.875,3,1.0,4.0
8146576,Luxurious 2Br apt. in Boston Fenway,30283594,Kara,3/29/2018,US,within a few hours,0.98,0.55,No,749,Yes,Yes,Boston,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,319.0,0.0,100.0,1,0,3,1,2/20/2019,2/20/2019,No,strict,0.15,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,4,0.5,2.5
13433298,Centrally located brownstone on historic,76620224,Steve,6/8/2019,US,within an hour,1.0,1.0,No,1,Yes,No,Boston,Condominium,Entire home/apt,3,1.0,0.0,2.0,Real Bed,150.0,0.0,0.0,1,0,2,13,6/26/2019,9/1/2019,Yes,flexible,5.27,Boston,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,9.775,10.0,10.0,10.0,9.999999999999998,10.0,10.0,2,0.5,3.0
9998187,Great deal! Apt in front of T-stop!,19480579,Fernando,8/4/2017,"Boston, Massachusetts, United States",within a few hours,0.9,0.94,No,3,Yes,Yes,Boston,Apartment,Private room,3,2.0,1.0,2.0,Real Bed,99.0,0.0,29.0,1,39,4,9,1/2/2019,8/18/2019,No,strict,1.08,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.2125,8.875,7.75,8.875,9.999999999999998,10.0,8.875,2,0.5,1.5
2174476,"Cozy Fenway Studio, Be Our Guest!",5618949,Alan,3/24/2016,"Boston, Massachusetts, United States",within an hour,1.0,0.94,No,11,Yes,No,Boston,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,189.0,100.0,40.0,2,25,1,65,9/6/2017,8/20/2019,No,strict,2.66,Boston,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.2125,8.875,8.875,10.0,9.999999999999998,10.0,8.875,2,2.0,4.0
10524612,Sunny 2/1 Modern Condo Near Subway,3594203,Shawn,9/17/2015,"Boston, Massachusetts, United States",within an hour,1.0,0.99,No,20,Yes,Yes,Boston,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,99.0,300.0,99.0,1,0,2,23,2/15/2019,8/22/2019,Yes,strict,3.37,Boston,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,9.1,10.0,8.875,10.0,9.999999999999998,8.875,8.875,3,0.5,4.0
13707814,Quiet 2 bedroom South End Condo,56744818,Bridget,1/29/2019,US,within an hour,1.0,0.7,No,1,Yes,No,Boston,Condominium,Entire home/apt,3,1.0,2.0,2.0,Real Bed,250.0,100.0,60.0,3,50,2,2,7/17/2019,8/7/2019,No,strict,1.13,Boston,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,0,1.5,3.0
12708781,"Charming, Cozy, Convenient Home",69086583,Alex,4/26/2019,US,within an hour,1.0,1.0,No,1,Yes,No,Boston,House,Entire home/apt,9,1.5,3.0,5.0,Real Bed,223.0,600.0,115.0,4,25,1,14,5/13/2019,9/5/2019,No,strict,3.56,Boston,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.55,10.0,10.0,10.0,9.999999999999998,8.875,10.0,5,0.8,6.0
13397390,Townhouse next to the Boston Common,1187228,Joseph,9/19/2014,"Boston, Massachusetts, United States",within a day,0.9,1.0,No,1,Yes,Yes,Boston,Townhouse,Entire home/apt,4,2.5,2.0,2.0,Real Bed,500.0,0.0,0.0,1,0,2,1,7/23/2019,7/23/2019,No,moderate,0.64,Boston,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,7.75,3,0.5,1.6
69369,Room in Boston off the beaten path,255183,Michelle,10/5/2013,"Boston, Massachusetts, United States",within a few hours,0.92,0.96,No,5,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,85.0,0.0,0.0,1,20,3,83,5/22/2014,8/7/2019,No,strict,1.29,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.4375,8.875,8.875,10.0,9.999999999999998,7.75,8.875,1,1.0,2.0
9870,- 1 Bedroom in South End,25188,Seamless,7/9/2012,US,within a few hours,0.89,0.45,No,558,Yes,Yes,Boston,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,279.0,0.0,0.0,1,0,2,6,6/27/2015,6/9/2018,No,super_strict_30,0.12,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7.75,8.875,6.625,10.0,8.5,10.0,7.75,1,1.0,2.0
11987762,Lux Furnished Boston 2BR Apt+ Pool!,30283594,Kara,3/29/2018,US,within a few hours,0.98,0.55,No,749,Yes,Yes,Boston,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,199.0,0.0,100.0,1,0,3,1,5/10/2019,5/10/2019,No,strict,0.25,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3.25,3.25,5.5,7.75,1.0,7.75,1.0,4,0.5,2.5
169430,Elegant Urban Art-Filled Victorian,807320,Kate,7/10/2014,"Boston, Massachusetts, United States",within a day,1.0,0.83,No,1,Yes,Yes,Boston,House,Entire home/apt,10,2.0,4.0,6.0,Real Bed,150.0,500.0,80.0,2,25,2,105,8/18/2014,8/31/2019,No,strict,1.71,Boston,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8.9875,8.875,8.875,10.0,9.999999999999998,7.75,8.875,8,0.3333333333333333,5.0
1240598,Downtown Studio Theater Dist Common,2356643,Ahmed,5/12/2015,"Cambridge, Massachusetts, United States",within a few hours,0.94,0.84,No,18,Yes,Yes,Boston,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,152.0,100.0,35.0,1,15,1,76,6/14/2016,8/21/2019,No,moderate,1.93,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7.6375,7.75,7.75,8.875,8.5,10.0,7.75,1,1.0,2.0
6444303,"zWestPrivateBedBath MinsToBus,Metro",1651480,Edward,1/24/2015,"Boston, Massachusetts, United States",within an hour,1.0,0.94,Yes,6,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,217.0,150.0,45.0,2,100,2,21,6/5/2018,7/29/2019,No,strict,1.37,Boston,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.8875,10.0,10.0,10.0,9.999999999999998,10.0,8.875,0,2.0,2.0
12857981,Local BedNBreafast Nxt 2 Dwntown,64824435,Kaitlin,3/28/2019,US,within an hour,0.96,1.0,No,3,Yes,No,Boston,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,15.0,1,20,1,3,5/29/2019,9/1/2019,Yes,strict,0.88,Boston,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,9.2125,8.875,8.875,10.0,9.999999999999998,8.875,8.875,1,1.0,2.0
13824970,Charming 1 bedroom Apartment in Boston!!,68940610,Felipe,4/25/2019,"Boston, Massachusetts, United States",within a day,0.79,0.88,No,2,Yes,Yes,Boston,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,198.0,0.0,75.0,1,0,2,1,9/1/2019,9/1/2019,No,strict,1.0,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,1,1.0,2.0
11398458,Full Serviced One Bedroom Apartment,56540970,Yasmina,1/27/2019,"Paris, ??le-de-France, France",within a few hours,1.0,1.0,No,1,Yes,Yes,Boston,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,350.0,0.0,160.0,1,0,1,1,8/12/2019,8/12/2019,No,flexible,1.0,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,2,1.0,3.0
2634361,71-1 Minutes to Boston-Near Beach,6331373,Quinn-May,5/10/2016,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,20,Yes,Yes,Boston,House,Private room,3,2.0,1.0,2.0,Real Bed,68.0,100.0,20.0,1,15,1,49,9/1/2017,8/11/2019,No,strict,1.99,Boston,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8.2,8.875,8.875,8.875,8.5,8.875,7.75,2,0.5,1.5
9711934,Only 7minutes to downtown Boston,31375710,Olga,4/16/2018,"Boston, Massachusetts, United States",within a few hours,1.0,1.0,No,1,Yes,No,Boston,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,77.0,0.0,0.0,1,0,1,21,1/9/2019,7/7/2019,No,flexible,2.6,Boston,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.325,10.0,10.0,10.0,9.999999999999998,8.875,10.0,0,1.0,1.0
6990023,Master Bed/Bath-Modern-Mission Hill,22500410,Babak,10/12/2017,"Newburyport, Massachusetts, United States",within a few hours,0.91,1.0,No,1,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,88.0,0.0,30.0,1,20,1,20,6/29/2018,7/4/2019,No,strict,1.38,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.4375,10.0,10.0,10.0,9.999999999999998,8.875,8.875,1,1.0,2.0
10945774,Historic Beacon Hill Studio Apt.,51673899,Harriette Ferne,12/17/2018,"Boston, Massachusetts, United States",within a day,0.77,0.33,No,16,Yes,No,Boston,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,129.0,0.0,0.0,1,0,2,1,8/27/2019,8/27/2019,No,strict,1.0,Boston,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,4.0,10.0,10.0,1,1.0,2.0
7708436,"Your own bedroom, sitting room and bathr",236790,Ann,9/15/2013,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,1,Yes,Yes,Boston,House,Private room,2,1.0,1.0,1.0,Real Bed,85.0,0.0,25.0,1,5,1,26,8/31/2018,9/3/2019,No,moderate,2.09,Boston,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.6625,10.0,10.0,10.0,9.999999999999998,10.0,10.0,1,1.0,2.0
9329398,Fens Parkside Studio,48419543,Justin,11/6/2018,"Cambridge, Massachusetts, United States",within an hour,1.0,0.83,No,1,Yes,Yes,Boston,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,150.0,0.0,0.0,2,20,2,6,11/28/2018,8/28/2019,No,moderate,0.63,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,2,1.0,4.0
7853079,Classic Back Bay 3 Bed/1 Ba Flat,814298,Brent,7/12/2014,"Boston, Massachusetts, United States",within a few hours,0.98,0.66,No,22,Yes,Yes,Boston,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,568.0,500.0,125.0,1,0,2,21,9/15/2018,8/3/2019,No,strict,1.76,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8.537500000000001,8.875,8.875,8.875,8.5,10.0,8.875,5,0.3333333333333333,6.0
1644031,Large Private bedroom by Seaport,8725557,Brooke,9/8/2016,"Boston, Massachusetts, United States",within a few hours,0.93,1.0,No,1,Yes,No,Boston,House,Private room,2,1.0,1.0,1.0,Real Bed,115.0,0.0,10.0,1,5,1,35,2/25/2019,9/2/2019,No,moderate,5.38,Boston,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8.537500000000001,8.875,8.875,10.0,9.999999999999998,8.875,8.875,1,1.0,2.0
5582163,Fabulous south end studio!,28943553,Tessa,3/6/2018,"Boston, Massachusetts, United States",within a few hours,0.9,0.82,No,1,Yes,No,Boston,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,170.0,0.0,25.0,1,10,1,50,4/11/2018,8/30/2019,No,flexible,2.91,Boston,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.6625,10.0,10.0,10.0,9.999999999999998,10.0,8.875,1,1.0,2.0
8686165,Stylish South End 1BR by Flatbook,12243051,Flatbook,2/13/2017,"Montreal, Quebec, Canada",within a few hours,0.71,0.98,No,363,Yes,Yes,Boston,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,199.0,400.0,95.0,2,10,3,14,10/27/2018,8/15/2019,Yes,strict,1.33,Boston,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,8.9875,10.0,10.0,8.875,8.5,8.875,8.875,2,1.0,4.0
14506396,Chinatown Bedroom,89613233,Krista,8/13/2019,US,within a few hours,0.94,0.73,No,1,Yes,No,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,95.0,0.0,5.0,1,0,1,2,8/16/2019,8/27/2019,No,flexible,2.0,Boston,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,8.875,10.0,1,1.0,2.0
14110129,"wifi,clean,neat,A/C,locker,1 min to trai",84991497,Qing,7/20/2019,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,2,Yes,No,Boston,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,299.0,0.0,0.0,1,0,1,5,7/29/2019,8/29/2019,Yes,moderate,3.66,Boston,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,8.875,10.0,10.0,8.875,8.5,10.0,10.0,2,0.5,3.0
1374466,"Real Boston, off the beaten track",255183,Michelle,10/5/2013,"Boston, Massachusetts, United States",within a few hours,0.92,0.96,No,5,Yes,Yes,Boston,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,85.0,0.0,0.0,1,30,3,25,12/22/2016,6/20/2019,No,strict,0.76,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.6625,10.0,8.875,10.0,9.999999999999998,7.75,8.875,0,1.0,1.0
14127153,Transit Accessible Private Room With Air,16186589,Marie,5/29/2017,"Boston, Massachusetts, United States",within a few hours,1.0,0.94,No,22,Yes,No,Boston,Apartment,Private room,1,1.0,1.0,1.0,Airbed,31.0,500.0,50.0,1,0,10,1,9/1/2019,9/1/2019,No,moderate,1.0,Boston,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,0,1.0,1.0
13927765,Modern Boston Home,4071493,Cynthia,11/6/2015,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,2,Yes,Yes,Boston,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,144.0,0.0,50.0,1,100,1,12,7/14/2019,8/28/2019,No,strict,6.43,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.6625,10.0,10.0,10.0,9.999999999999998,8.875,10.0,3,0.5,4.0
6104388,Spacious & Modern in Central JP,1633163,Toyoko,1/20/2015,"Boston, Massachusetts, United States",within a day,1.0,0.83,No,1,Yes,Yes,Boston,Condominium,Entire home/apt,6,2.0,2.0,2.0,Real Bed,180.0,500.0,100.0,2,20,3,7,7/6/2018,9/6/2019,No,strict,0.49,Boston,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,10.0,10.0,4,1.0,3.0
14072546,E3 Convenient to Logan Airport,28820575,S.P.,3/4/2018,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,18,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,99.0,0.0,0.0,1,0,1,25,7/24/2019,9/6/2019,Yes,strict,16.3,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,8.425,8.875,8.875,8.875,8.5,8.875,8.875,1,1.0,2.0
8096900,Spacious South End Apartment,39652496,Liz,7/25/2018,"Boston, Massachusetts, United States",within a day,0.89,0.17,No,1,Yes,Yes,Boston,Apartment,Entire home/apt,4,1.0,2.0,1.0,Real Bed,160.0,0.0,45.0,2,25,1,6,9/6/2018,5/22/2019,No,moderate,0.49,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8.875,10.0,10.0,10.0,9.999999999999998,8.875,8.875,2,2.0,4.0
13546414,Walk To The Beach or City 2,30342817,Piter,3/30/2018,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,2,Yes,Yes,Boston,House,Private room,5,1.0,1.0,2.0,Real Bed,75.0,150.0,25.0,1,10,1,18,7/3/2019,9/2/2019,No,flexible,8.06,Boston,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.8625,7.75,8.875,8.875,8.5,8.875,7.75,4,0.5,5.0
14300921,Futon For You,605252,Tayla,5/18/2014,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,2,Yes,No,Boston,Apartment,Shared room,2,1.5,1.0,1.0,Futon,41.0,0.0,25.0,1,25,1,6,8/5/2019,9/4/2019,Yes,strict,5.29,Boston,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,9.2125,10.0,10.0,10.0,9.999999999999998,7.75,8.875,1,1.0,1.3333333333333333
1112193,"Warm and Cozy, Room B",6103425,Steve,4/25/2016,"Boston, Massachusetts, United States",within an hour,0.94,0.99,No,5,Yes,Yes,Boston,House,Private room,2,1.5,1.0,2.0,Real Bed,65.0,0.0,0.0,1,0,1,120,5/19/2016,8/22/2019,Yes,moderate,2.98,Boston,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,8.7625,8.875,8.875,10.0,8.5,7.75,8.875,1,0.5,1.3333333333333333
1731639,Lovely Back BayTownhouse in Boston 38M,2355815,Francine,5/12/2015,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,4,Yes,No,Boston,House,Entire home/apt,5,2.5,2.0,4.0,Real Bed,500.0,1000.0,250.0,1,0,2,9,9/10/2018,7/25/2019,No,strict,0.74,Boston,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8.9875,8.875,10.0,8.875,9.999999999999998,10.0,8.875,4,0.25,2.0
6758443,"Columbus Ave By Maverick, FortyFive",22348222,Alicia,10/8/2017,"Middlesex County, Massachusetts, United States",within a few hours,1.0,0.91,No,52,Yes,Yes,Boston,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,0.0,225.0,1,0,7,2,6/19/2018,10/15/2018,No,strict,0.13,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8.875,8.875,10.0,10.0,9.999999999999998,8.875,7.75,1,1.0,2.0
1863443,Lux 1BR by Fenway w/WiFi,9419684,Mike,10/13/2016,"New York, New York, United States",within a few hours,0.96,0.68,No,313,Yes,Yes,Boston,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,219.0,0.0,100.0,1,0,3,5,5/10/2017,10/23/2018,No,moderate,0.18,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7.75,7.75,7.75,8.875,5.499999999999999,10.0,7.75,2,0.5,3.0
5904732,Lg sunny room w/private entrance,987917,Helder,8/17/2014,"Boston, Massachusetts, United States",within a day,1.0,0.56,No,3,Yes,Yes,Boston,House,Private room,2,2.5,1.0,1.0,Real Bed,70.0,100.0,20.0,1,0,1,9,4/20/2018,10/31/2018,No,flexible,0.53,Boston,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.2125,10.0,10.0,10.0,9.999999999999998,8.875,10.0,1,1.0,0.8
8326439,"Close to airport, downtown Boston",40995423,Bonnie,8/8/2018,"Quincy, Massachusetts, United States",within a few hours,1.0,0.94,No,9,Yes,No,Boston,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,48.0,0.0,30.0,1,10,5,4,9/26/2018,4/6/2019,No,moderate,0.35,Boston,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.0625,6.625,4.375,6.625,7.0,8.875,6.625,0,1.0,1.0
2189086,BU/Harvard/MIT- 3 mins to T,3945988,Jeffrey,10/22/2015,"Cambridge, Massachusetts, United States",within an hour,1.0,0.94,No,2,Yes,Yes,Boston,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,80.0,0.0,5.0,1,0,1,12,1/19/2017,8/21/2019,No,strict,0.37,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7.75,7.75,7.75,10.0,9.999999999999998,10.0,8.875,0,1.0,1.0
8097453,Luxury 1BR Boston Apt in Fenway,30283594,Kara,3/29/2018,US,within a few hours,0.98,0.55,No,749,Yes,Yes,Boston,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,169.0,0.0,100.0,1,0,3,1,9/27/2018,9/27/2018,No,strict,0.09,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,9.999999999999998,1.0,1.0,2,1.0,3.0
11492423,Ideal location for business or fun!,10393465,Gary,12/1/2016,"Boston, Massachusetts, United States",within an hour,1.0,0.76,No,4,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0,1,24,3/28/2019,8/22/2019,No,flexible,4.39,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.6625,10.0,10.0,10.0,9.999999999999998,8.875,10.0,1,1.0,2.0
13379155,Private room in Boston,76032537,Chuyang,6/5/2019,"Malden, Massachusetts, United States",within a few hours,1.0,0.89,No,1,Yes,No,Roxbury Crossing,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,52.0,100.0,10.0,1,0,1,3,6/19/2019,7/6/2019,No,flexible,1.11,Other,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7.75,8.875,6.625,10.0,9.999999999999998,8.875,7.75,0,1.0,1.0
12308161,Boston Centrally Located Brownstone,66371429,Eve,4/8/2019,"Boston, Massachusetts, United States",within a few hours,1.0,1.0,No,1,Yes,Yes,Boston,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,119.0,299.0,39.0,0,0,1,29,4/18/2019,8/30/2019,No,strict,6.08,Boston,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9.6625,10.0,10.0,10.0,9.999999999999998,10.0,10.0,2,0.0,2.0
7692933,Perfect for 1,9508341,Phyllis,10/17/2016,"Boston, Massachusetts, United States",within an hour,1.0,1.0,No,2,Yes,Yes,Brighton,Townhouse,Private room,1,1.5,1.0,1.0,Real Bed,59.0,0.0,20.0,1,0,1,90,8/21/2018,8/31/2019,No,moderate,7.05,Other,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9.55,10.0,10.0,10.0,9.999999999999998,8.875,10.0,0,1.0,0.6666666666666666
6075481,Small Studio in Back Bay - 1st Flr,13765922,Michael,3/31/2017,"Boston, Massachusetts, United States",within a day,1.0,0.75,No,1,Yes,Yes,Boston,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,200.0,100.0,50.0,2,50,1,40,5/16/2018,8/12/2019,No,flexible,2.5,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8.65,8.875,8.875,8.875,9.999999999999998,10.0,7.75,2,2.0,4.0
10116429,Dowtown Boston 1BR Apt.+Indoor Pool,30283594,Kara,3/29/2018,US,within a few hours,0.98,0.55,No,749,Yes,Yes,Boston,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,169.0,0.0,100.0,1,0,3,1,1/16/2019,1/16/2019,No,strict,0.13,Boston,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,2,1.0,3.0
